Date,HomeTeam,AwayTeam,home_lineup_names,away_lineup_names
2012-05-05,Granada,Real Madrid,"['Júlio César', 'Íñigo López', 'Borja Gómez', 'Guilherme Siqueira', 'David Cortés', 'Moisés Hurtado', 'Carlos Martins', 'Mikel Rico', 'Dani Benítez', 'Ighalo', 'Franco Jara']","['Antonio Adán', 'Raphaël Varane', 'Raúl Albiol', 'Ricardo Carvalho', 'Marcelo', 'Kaká', 'Esteban Granero', 'Nuri Sahin', 'Karim Benzema', 'Cristiano Ronaldo', 'Ángel Di María']"
2012-05-05,Sevilla,Rayo Vallecano,"['Andrés Palop', 'Juan Cala', 'Deivid', 'Fernando Navarro', 'Coke', 'Federico Fazio', 'Piotr Trochowski', 'Ivan Rakitić', 'Jesús Navas', 'Babá Diawara', 'Manu Del Moral']","['David Cobeño', 'Jorge Pulido', 'Labaka', 'Alejandro Arribas', 'Tito', 'Piti', 'Michu', 'Roberto Trashorras', 'José Movilla', 'Diego Costa', 'Andrija Delibasic']"
2012-05-05,Barcelona,Espanyol,"['José Pinto', 'Carles Puyol', 'Javier Mascherano', 'Adriano', 'Martín Montoya', 'Sergio Busquets', 'Seydou Keita', 'Thiago', 'Andrés Iniesta', 'Lionel Messi', 'Pedro']","['Cristian Álvarez', 'Raúl Rodríguez', 'Héctor Moreno', 'Dídac Vilà', 'Javi López', 'Juan Forlín', 'Víctor Sánchez', 'Raúl Baena', 'Joan Verdú', 'Álvaro Vázquez', 'Vladimir Weiss']"
2012-05-05,Real Sporting,Real Betis,"['Juan Pablo', 'Alejandro Gálvez', 'Moisés', 'Ayoze', 'Damián Suárez', 'Formose Mendy', 'Gregory', 'Óscar Trejo', 'Lora', 'Gastón Sangoy', 'Adrián Colunga']","['Casto', 'Antonio Amaya', 'Paulão', 'Nacho', 'Javier Chica', 'Salva Sevilla', 'Nono Delgado', 'Javier Matilla', 'Alejandro Pozuelo', 'Rubén Castro', 'Jorge Molina']"
2012-05-05,Atlético,Málaga,"['Thibaut Courtois', 'João Miranda', 'Diego Godín', 'Filipe Luis', 'Juanfran', 'Mario Suárez', 'Tiago', 'Eduardo Salvio', 'Diego', 'Adrián', 'Radamel Falcao']","['Carlos Kameni', 'Sergio Sánchez', 'Martín Demichelis', 'Weligton', 'Ignacio Camacho', 'Santiago Cazorla', 'Joaquín', 'Ignacio Monreal', 'Eliseu', 'Isco', 'Salomón Rondón']"
2012-05-05,Valencia,Villarreal,"['Vicente Guaita', 'Adil Rami', 'Ricardo Costa', 'Jordi Alba', 'Antonio Barragán', 'Pablo Hernández', 'Tino Costa', 'David Albelda', 'Pablo Piatti', 'Jonas', 'Aritz Aduriz']","['Diego López', 'Cristián Zapata', 'Mateo Musacchio', 'Gonzalo Rodríguez', 'Mario Gaspar', 'Jaume Costa', 'M. Wakaso', 'Bruno', 'Borja Valero', 'Hernán Pérez', 'Marco Ruben']"
2012-05-05,Osasuna,R. Sociedad,"['Andrés Fernández', 'Satrústegui', 'Miguel Flaño', 'Álvaro Cejudo', 'Marc Bertrán', 'Francisco Puñal', 'Javad Nekounam', 'Lolo', 'Raúl García', 'Ibrahima Baldé', 'Nino']","['Claudio Bravo', 'Jon Ansotegi', 'Vadim Demidov', 'Alberto De La Bella', 'Daniel Estrada', 'Mikel Aranburu', 'Gorka Elustondo', 'Xabi Prieto', 'David Zurutuza', 'Diego Ifrán', 'Carlos Vela']"
2012-05-12,R. Sociedad,Valencia,"['Claudio Bravo', 'Jon Ansotegi', 'Mikel González', 'Alberto De La Bella', 'Daniel Estrada', 'Asier Illarramendi', 'David Zurutuza', 'Mikel Aranburu', 'Carlos Vela', 'Imanol Agirretxe', 'Antoine Griezmann']","['Diego Alves', 'Dealbert', 'Ricardo Costa', 'Pablo Hernández', 'Bruno Saltor', 'Juan Bernat', 'Tino Costa', 'Hedwiges Maduro', 'Jordi Alba', 'Sofiane Feghouli', 'Aritz Aduriz']"
2012-05-12,Real Betis,Barcelona,"['Casto', 'Paulão', 'Chechu Dorado', 'Nacho', 'Javier Chica', 'Alejandro Pozuelo', 'José Cañas', 'Beñat', 'Rubén Castro', 'Jefferson Montero', 'Jonathan Pereira']","['Víctor Valdés', 'Gerard Piqué', 'Javier Mascherano', 'Adriano', 'Daniel Alves', 'Sergio Busquets', 'Xavi', 'Seydou Keita', 'Ibrahim Afellay', 'Lionel Messi', 'Pedro']"
2012-05-13,Getafe,Real Zaragoza,"['Miguel Moyá', 'Rafa', 'Álvaro Arroyo', 'Miguel Torres', 'Juan Valera', 'Javi Casquero', 'Lacen', 'Pablo Sarabia', 'Abdelaziz Barrada', 'Miku', 'Pedro León']","['Roberto Jiménez', 'Paulo Da Silva', 'Javier Paredes', 'Pablo Álvarez', 'Edu Oriol', 'Abraham', 'Rúben Micael', 'Franco Zuculini', 'Apoño', 'Hélder Postiga', 'Angel Lafita']"
2012-05-13,Levante,Athletic,"['Keylor Navas', 'Sergio Ballesteros', 'Gustavo Cabral', 'Juanfran', 'Pedro López', 'Xavi Torres', 'Barkero', 'Vicente Iborra', 'Pedro Botelho', 'Abdelkader Ghezzal', 'Valdo']","['Gorka Iraizoz', 'Ekiza', 'Fernando Amorebieta', 'Andoni Iraola', 'De Marcos', 'Ander Herrera', 'Ander Iturraspe', 'Iker Muniain', 'Ibai Gómez', 'Markel Susaeta', 'Gaizka Toquero']"
2012-05-13,Real Madrid,Mallorca,"['Iker Casillas', 'Pepe', 'Sergio Ramos', 'Marcelo', 'Álvaro Arbeloa', 'Cristiano Ronaldo', 'Sami Khedira', 'Xabi Alonso', 'Mesut Özil', 'Gonzalo Higuaín', 'Karim Benzema']","['Dudu Aouate', 'Pedro Bigas', 'Chico Flores', 'Iván Ramis', 'Pau Cendrós', 'Pablo Cáceres', 'Tomás Pina', 'José Martí', 'Gonzalo Castro', 'Michaël Pereira', 'Víctor Casadesús']"
2012-05-13,Rayo Vallecano,Granada,"['David Cobeño', 'Labaka', 'Alejandro Arribas', 'Casado', 'Tito', 'Emiliano Armenteros', 'Javi Fuego', 'José Movilla', 'Piti', 'Diego Costa', 'Michu']","['Júlio César', 'Íñigo López', 'Borja Gómez', 'Lucena', 'Allan Nyom', 'David Cortés', 'Franco Jara', 'Carlos Martins', 'Mikel Rico', 'Ikechukwu Uche', 'Ighalo']"
2012-05-13,Espanyol,Sevilla,"['Cristian Álvarez', 'Raúl Rodríguez', 'Héctor Moreno', 'Dídac Vilà', 'Javi López', 'Juan Forlín', 'Víctor Sánchez', 'Philippe Coutinho', 'Joan Verdú', 'Álvaro Vázquez', 'Vladimir Weiss']","['Andrés Palop', 'Juan Cala', 'Deivid', 'Federico Fazio', 'Coke', 'Fernando Navarro', 'Ivan Rakitić', 'José Reyes', 'Diego Perotti', 'Jesús Navas', 'Álvaro Negredo']"
2012-05-13,Málaga,Real Sporting,"['Carlos Kameni', 'Martín Demichelis', 'Joris Mathijsen', 'Ignacio Monreal', 'Jesús Gámez', 'Santiago Cazorla', 'Ignacio Camacho', 'Isco', 'Joaquín', 'Eliseu', 'Salomón Rondón']","['Juan Pablo', 'Alberto Botía', 'Gregory', 'Álex Menéndez', 'Damián Suárez', 'Alejandro Gálvez', 'Lora', 'Óscar Trejo', 'Ayoze', 'Miguel De Las Cuevas', 'Gastón Sangoy']"
2012-05-13,Villarreal,Atlético,"['Diego López', 'Cristián Zapata', 'Carlos Marchena', 'Mateo Musacchio', 'Mario Gaspar', 'Jaume Costa', 'Marcos Senna', 'Bruno', 'Borja Valero', 'Hernán Pérez', 'Marco Ruben']","['Thibaut Courtois', 'João Miranda', 'Diego Godín', 'Filipe Luis', 'Juanfran', 'Tiago', 'Gabi', 'Eduardo Salvio', 'Diego', 'Adrián', 'Radamel Falcao']"
2012-05-13,Racing,Osasuna,"['Mario Fernandez', 'Álvaro González', 'Picón', 'Marc Torrejón', 'Francis Pérez', 'Jairo Samperio', 'Julian Luque', 'Marcos Gullón', 'Quique Rivero', 'Cristhian Stuani', 'Lautaro Acosta']","['Andrés Fernández', 'Rubén González', 'Miguel Flaño', 'Damià', 'Marc Bertrán', 'Álvaro Cejudo', 'Timor', 'Javad Nekounam', 'Raúl García', 'Ibrahima Baldé', 'Nino']"
2012-08-18,Celta,Málaga,"['Javi Varas', 'Gustavo Cabral', 'Andrés Túñez', 'Roberto Lago', 'Hugo Mallo', 'Borja Oubiña', 'Bustos', 'Álex López', 'Augusto Fernández', 'Quique De Lucas', 'Iago Aspas']","['Wilfredo Caballero', 'Martín Demichelis', 'Weligton', 'Ignacio Monreal', 'Jesús Gámez', 'Ignacio Camacho', 'Francisco Portillo', 'Jérémy Toulalan', 'Joaquín', 'Isco', 'Sebastián Fernández']"
2012-08-18,Sevilla,Getafe,"['Diego López', 'Federico Fazio', 'Emir Spahić', 'Fernando Navarro', 'Cicinho', 'Ivan Rakitić', 'Gary Medel', 'Piotr Trochowski', 'Jesús Navas', 'José Reyes', 'Álvaro Negredo']","['Miguel Moyá', 'David Abraham', 'Alexis', 'Miguel Torres', 'Juan Valera', 'Lacen', 'Míchel', 'Miku', 'Angel Lafita', 'Pedro León', 'Diego Castro']"
2012-08-18,Mallorca,Espanyol,"['Dudu Aouate', 'Pedro Bigas', 'José Nunes', 'Antonio López', 'Ximo Navarro', 'Javi Márquez', 'Tomás Pina', 'Michaël Pereira', 'Emilio Nsue', 'Víctor Casadesús', 'Tomer Hemed']","['Cristian Álvarez', 'Héctor Moreno', 'Juan Forlín', 'Joan Capdevila', 'Javi López', 'Cristian Gómez', 'Víctor Sánchez', 'Joan Verdú', 'M. Wakaso', 'Juan Albín', 'Álvaro Vázquez']"
2012-08-19,Athletic,Real Betis,"['Gorka Iraizoz', 'Carlos Gurpegui', 'Mikel San José', 'De Marcos', 'Andoni Iraola', 'Ander Herrera', 'Ander Iturraspe', 'Íñigo Pérez', 'Isma López', 'Markel Susaeta', 'Gaizka Toquero']","['Fabricio', 'Chechu Dorado', 'Paulão', 'Nacho', 'Javier Chica', 'Rubén Pérez', 'Beñat', 'Salvador Agra', 'Juankar', 'Rubén Castro', 'Jorge Molina']"
2012-08-19,Real Madrid,Valencia,"['Iker Casillas', 'Pepe', 'Sergio Ramos', 'Fábio Coentrão', 'Álvaro Arbeloa', 'Xabi Alonso', 'Lassana Diarra', 'Mesut Özil', 'Cristiano Ronaldo', 'Ángel Di María', 'Gonzalo Higuaín']","['Diego Alves', 'Víctor Ruiz', 'Ricardo Costa', 'Jérémy Mathieu', 'João Pereira', 'Tino Costa', 'Fernando Gago', 'Jonas', 'Andrés Guardado', 'Sofiane Feghouli', 'Roberto Soldado']"
2012-08-19,Barcelona,R. Sociedad,"['Víctor Valdés', 'Javier Mascherano', 'Carles Puyol', 'Jordi Alba', 'Daniel Alves', 'Sergio Busquets', 'Xavi', 'C. Fàbregas', 'Pedro', 'Lionel Messi', 'Cristian Tello']","['Claudio Bravo', 'Mikel González', 'Jon Ansotegi', 'Alberto De La Bella', 'Daniel Estrada', 'Asier Illarramendi', 'Gorka Elustondo', 'Markel Bergara', 'Xabi Prieto', 'Gonzalo Castro', 'Antoine Griezmann']"
2012-08-19,Levante,Atlético,"['Gustavo Munúa', 'David Navarro', 'Sergio Ballesteros', 'Nikolaos Karabelas', 'Pedro López', 'Vicente Iborra', 'Pape Diop', 'Barkero', 'Juanlu', 'Nabil El Zhar', 'Ángel']","['Thibaut Courtois', 'João Miranda', 'Cata Díaz', 'Diego Godín', 'Sílvio', 'Cristian Rodríguez', 'Gabi', 'Tiago', 'Arda Turan', 'Adrián', 'Radamel Falcao']"
2012-08-20,RC Deportivo,Osasuna,"['Daniel Aranzubia', 'Carlos Marchena', 'Aythami Artiles', 'Evaldo', 'Manuel Pablo', 'Abel Aguilar', 'Juan Domínguez', 'Juan Valerón', 'Pizzi', 'Bruno Gama', 'Riki']","['Andrés Fernández', 'Miguel Flaño', 'Alejandro Arribas', 'Damià', 'Marc Bertrán', 'Raoul Loé', 'Francisco Puñal', 'Nino', 'Sisi', 'Álvaro Cejudo', 'Joseba Llorente']"
2012-08-20,Rayo Vallecano,Granada,"['Rubén', 'Alejandro Gálvez', 'Jordi Amat', 'Casado', 'Tito', 'Adrián', 'Javi Fuego', 'Piti', 'Lass Bangoura', 'José Carlos', 'Nicki Nielsen Bille']","['Toño', 'Íñigo López', 'Borja Gómez', 'Guilherme Siqueira', 'Allan Nyom', 'Lucena', 'Iriney', 'Mikel Rico', 'Antonio Floro Flores', 'Youssef El-Arabi', 'Fabián Orellana']"
2012-08-20,Real Zaragoza,Real Valladolid,"['Roberto Jiménez', 'Javier Paredes', 'Álvaro González', 'Ivan Obradović', 'Abraham', 'Christian Romaric', 'Franco Zuculini', 'Apoño', 'P. Montañés', 'Edu Oriol', 'Hélder Postiga']","['Jaime', 'Marc Valiente', 'Jesús Rueda', 'Mikel Balenziaga', 'Antonio Rukavina', 'Victor Perez Alonso', 'Álvaro Rubio', 'Óscar', 'Omar', 'Patrick Ebert', 'Javi Guerra']"
2012-08-25,R. Sociedad,Celta,"['Claudio Bravo', 'Jon Ansotegi', 'Mikel González', 'Alberto De La Bella', 'Daniel Estrada', 'Asier Illarramendi', 'Markel Bergara', 'Xabi Prieto', 'Antoine Griezmann', 'Imanol Agirretxe', 'Carlos Vela']","['Javi Varas', 'Gustavo Cabral', 'Andrés Túñez', 'Roberto Lago', 'Hugo Mallo', 'Borja Oubiña', 'Álex López', 'Michael Krohn-Dehli', 'Quique De Lucas', 'Augusto Fernández', 'Iago Aspas']"
2012-08-25,Real Betis,Rayo Vallecano,"['Fabricio', 'Paulão', 'Chechu Dorado', 'Juankar', 'Javier Chica', 'José Cañas', 'Beñat', 'Nacho', 'Salvador Agra', 'Jorge Molina', 'Jonathan Pereira']","['Rubén', 'Jordi Amat', 'Javi Fuego', 'Casado', 'Tito', 'Roberto Trashorras', 'Adrián', 'José Carlos', 'Piti', 'Leonardo Baptistão', 'Nicki Nielsen Bille']"
2012-08-25,Espanyol,Real Zaragoza,"['Cristian Álvarez', 'Héctor Moreno', 'Raúl Rodríguez', 'Joan Capdevila', 'Javi López', 'Cristian Gómez', 'Víctor Sánchez', 'Joan Verdú', 'M. Wakaso', 'Juan Albín', 'Álvaro Vázquez']","['Roberto Jiménez', 'Javier Paredes', 'Álvaro González', 'Abraham', 'Goni', 'José Mari', 'Ádám Pintér', 'Apoño', 'Edu Oriol', 'P. Montañés', 'Hélder Postiga']"
2012-08-25,Málaga,Mallorca,"['Wilfredo Caballero', 'Weligton', 'Martín Demichelis', 'Ignacio Monreal', 'Sergio Sánchez', 'Duda', 'Ignacio Camacho', 'Isco', 'Diego Buonanotte', 'Francisco Portillo', 'Sebastián Fernández']","['Dudu Aouate', 'Pedro Bigas', 'José Nunes', 'Antonio López', 'Ximo Navarro', 'Javi Márquez', 'Tomás Pina', 'Michaël Pereira', 'Emilio Nsue', 'Tomer Hemed', 'Víctor Casadesús']"
2012-08-26,Osasuna,Barcelona,"['Andrés Fernández', 'Alejandro Arribas', 'Miguel Flaño', 'Damià', 'Marc Bertrán', 'Raoul Loé', 'Sisi', 'Francisco Puñal', 'Roland Lamah', 'Joseba Llorente', 'Álvaro Cejudo']","['Víctor Valdés', 'Carles Puyol', 'Gerard Piqué', 'Jordi Alba', 'Daniel Alves', 'Sergio Busquets', 'C. Fàbregas', 'Andrés Iniesta', 'Alexis Sánchez', 'Lionel Messi', 'Cristian Tello']"
2012-08-26,Getafe,Real Madrid,"['Miguel Moyá', 'Alexis', 'David Abraham', 'Miguel Torres', 'Juan Valera', 'Xavi Torres', 'Míchel', 'Diego Castro', 'Abdelaziz Barrada', 'Miku', 'Angel Lafita']","['Iker Casillas', 'Sergio Ramos', 'Raúl Albiol', 'Marcelo', 'Álvaro Arbeloa', 'Xabi Alonso', 'Lassana Diarra', 'Mesut Özil', 'Cristiano Ronaldo', 'Ángel Di María', 'Gonzalo Higuaín']"
2012-08-26,Granada,Sevilla,"['Toño', 'Íñigo López', 'Borja Gómez', 'Guilherme Siqueira', 'Allan Nyom', 'Iriney', 'Mikel Rico', 'Fabián Orellana', 'Jaime Romero', 'Antonio Floro Flores', 'Youssef El-Arabi']","['Diego López', 'Federico Fazio', 'Emir Spahić', 'Fernando Navarro', 'Cicinho', 'Gary Medel', 'Ivan Rakitić', 'Piotr Trochowski', 'Jesús Navas', 'José Reyes', 'Álvaro Negredo']"
2012-08-26,Valencia,RC Deportivo,"['Diego Alves', 'Víctor Ruiz', 'Ricardo Costa', 'Jérémy Mathieu', 'João Pereira', 'Tino Costa', 'Fernando Gago', 'Jonas', 'Andrés Guardado', 'Sofiane Feghouli', 'Roberto Soldado']","['Daniel Aranzubia', 'Carlos Marchena', 'Aythami Artiles', 'Evaldo', 'Manuel Pablo', 'Abel Aguilar', 'Juan Domínguez', 'Juan Valerón', 'Pizzi', 'Bruno Gama', 'Riki']"
2012-08-27,Real Valladolid,Levante,"['Jaime', 'Marc Valiente', 'Jesús Rueda', 'Mikel Balenziaga', 'Antonio Rukavina', 'Victor Perez Alonso', 'Álvaro Rubio', 'Óscar', 'Omar', 'Patrick Ebert', 'Javi Guerra']","['Gustavo Munúa', 'David Navarro', 'Sergio Ballesteros', 'Pedro López', 'Christian Lell', 'Pape Diop', 'Vicente Iborra', 'Barkero', 'Juanlu', 'Míchel', 'Ángel']"
2012-08-27,Atlético,Athletic,"['Thibaut Courtois', 'Diego Godín', 'João Miranda', 'Filipe Luis', 'Juanfran', 'Gabi', 'Mario Suárez', 'Arda Turan', 'Cristian Rodríguez', 'Koke', 'Radamel Falcao']","['Gorka Iraizoz', 'Mikel San José', 'Carlos Gurpegui', 'Íñigo Pérez', 'Andoni Iraola', 'De Marcos', 'Ander Iturraspe', 'Ander Herrera', 'Isma López', 'Markel Susaeta', 'Aritz Aduriz']"
2012-09-01,Celta,Osasuna,"['Javi Varas', 'Andrés Túñez', 'Gustavo Cabral', 'Roberto Lago', 'Jonny', 'Álex López', 'Borja Oubiña', 'Mario Bermejo', 'Michael Krohn-Dehli', 'Augusto Fernández', 'Iago Aspas']","['Andrés Fernández', 'Miguel Flaño', 'Alejandro Arribas', 'Damià', 'Marc Bertrán', 'Raoul Loé', 'Anthony Annan', 'Sisi', 'Roland Lamah', 'Álvaro Cejudo', 'Joseba Llorente']"
2012-09-01,Real Zaragoza,Málaga,"['Roberto Jiménez', 'Javier Paredes', 'Álvaro González', 'Abraham', 'Goni', 'José Mari', 'Ádám Pintér', 'Christian Romaric', 'Lucas Wilchez', 'P. Montañés', 'Hélder Postiga']","['Wilfredo Caballero', 'Weligton', 'Martín Demichelis', 'Ignacio Monreal', 'Jesús Gámez', 'Ignacio Camacho', 'Jérémy Toulalan', 'Isco', 'Eliseu', 'Joaquín', 'Fabrice Olinga']"
2012-09-01,RC Deportivo,Getafe,"['Daniel Aranzubia', 'Carlos Marchena', 'Aythami Artiles', 'Evaldo', 'Manuel Pablo', 'Juan Domínguez', 'Abel Aguilar', 'Juan Valerón', 'Pizzi', 'Bruno Gama', 'Riki']","['Miguel Moyá', 'Alexis', 'Alberto Lopo', 'Miguel Torres', 'Juan Valera', 'Abdelaziz Barrada', 'Xavi Torres', 'Míchel', 'Adrián Colunga', 'Angel Lafita', 'Pedro León']"
2012-09-01,Mallorca,R. Sociedad,"['Dudu Aouate', 'Anderson Conceição', 'José Nunes', 'Antonio López', 'Ximo Navarro', 'Javi Márquez', 'Tomás Pina', 'Michaël Pereira', 'Emilio Nsue', 'Tomer Hemed', 'Víctor Casadesús']","['Claudio Bravo', 'Mikel González', 'Jon Ansotegi', 'Alberto De La Bella', 'Daniel Estrada', 'Markel Bergara', 'Asier Illarramendi', 'Rubén Pardo', 'Carlos Vela', 'Imanol Agirretxe', 'Xabi Prieto']"
2012-09-02,Rayo Vallecano,Sevilla,"['Rubén', 'Jordi Amat', 'Tito', 'Casado', 'Adrián', 'Javi Fuego', 'Roberto Trashorras', 'Lass Bangoura', 'José Carlos', 'Nicki Nielsen Bille', 'Leonardo Baptistão']","['Andrés Palop', 'Emir Spahić', 'Alberto Botía', 'Fernando Navarro', 'Cicinho', 'Gary Medel', 'Ivan Rakitić', 'Piotr Trochowski', 'Manu Del Moral', 'Álvaro Negredo', 'Jesús Navas']"
2012-09-02,Athletic,Real Valladolid,"['Gorka Iraizoz', 'Ekiza', 'Carlos Gurpegui', 'Íñigo Pérez', 'Andoni Iraola', 'Iker Muniain', 'De Marcos', 'Ander Iturraspe', 'Aritz Aduriz', 'Isma López', 'Markel Susaeta']","['Jaime', 'Marc Valiente', 'Jesús Rueda', 'Peña', 'Antonio Rukavina', 'Victor Perez Alonso', 'Álvaro Rubio', 'Óscar', 'Omar', 'Patrick Ebert', 'Javi Guerra']"
2012-09-02,Levante,Espanyol,"['Gustavo Munúa', 'Héctor Rodas', 'Sergio Ballesteros', 'Juanfran', 'Christian Lell', 'Barkero', 'Vicente Iborra', 'Pape Diop', 'Theofanis Gekas', 'Juanlu', 'Nabil El Zhar']","['Cristian Álvarez', 'Raúl Rodríguez', 'Juan Forlín', 'Joan Capdevila', 'Javi López', 'Tejera', 'Víctor Sánchez', 'Joan Verdú', 'M. Wakaso', 'Rui Fonte', 'Samuele Longo']"
2012-09-02,Real Madrid,Granada,"['Iker Casillas', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Álvaro Arbeloa', 'Luka Modrić', 'Xabi Alonso', 'Sami Khedira', 'Cristiano Ronaldo', 'Karim Benzema', 'José Callejón']","['Toño', 'Borja Gómez', 'Íñigo López', 'Guilherme Siqueira', 'Allan Nyom', 'Mikel Rico', 'Iriney', 'Youssef El-Arabi', 'Fabián Orellana', 'Juanma Ortiz', 'Antonio Floro Flores']"
2012-09-02,Barcelona,Valencia,"['Víctor Valdés', 'Javier Mascherano', 'Gerard Piqué', 'Adriano', 'Daniel Alves', 'Alexandre Song', 'C. Fàbregas', 'Xavi', 'Pedro', 'Lionel Messi', 'Alexis Sánchez']","['Diego Alves', 'Víctor Ruiz', 'Adil Rami', 'Aly Cissokho', 'João Pereira', 'Tino Costa', 'David Albelda', 'Jonas', 'Andrés Guardado', 'Sofiane Feghouli', 'Roberto Soldado']"
2012-09-26,Real Betis,Atlético,"['Casto', 'Mario Abrante', 'Damien Perquis', 'Nacho', 'Nelson', 'Alejandro Pozuelo', 'Rubén Pérez', 'Beñat', 'Rubén Castro', 'Juankar', 'Salvador Agra']","['Sergio Asenjo', 'Diego Godín', 'João Miranda', 'Filipe Luis', 'Juanfran', 'Gabi', 'Mario Suárez', 'Raúl García', 'Cristian Rodríguez', 'Arda Turan', 'Radamel Falcao']"
2012-09-15,Málaga,Levante,"['Wilfredo Caballero', 'Weligton', 'Martín Demichelis', 'Ignacio Monreal', 'Sergio Sánchez', 'Eliseu', 'Ignacio Camacho', 'Isco', 'Joaquín', 'Francisco Portillo', 'Javier Saviola']","['Gustavo Munúa', 'David Navarro', 'Sergio Ballesteros', 'Juanfran', 'Christian Lell', 'Barkero', 'Pape Diop', 'Míchel', 'Juanlu', 'Nabil El Zhar', 'Theofanis Gekas']"
2012-09-15,Valencia,Celta,"['Diego Alves', 'Víctor Ruiz', 'Adil Rami', 'Aly Cissokho', 'Antonio Barragán', 'Tino Costa', 'Daniel Parejo', 'Jonas', 'Jonathan Viera', 'Sofiane Feghouli', 'Roberto Soldado']","['Javi Varas', 'Andrés Túñez', 'Gustavo Cabral', 'Roberto Lago', 'Hugo Mallo', 'N. Insa', 'Borja Oubiña', 'Álex López', 'Michael Krohn-Dehli', 'Augusto Fernández', 'Iago Aspas']"
2012-09-15,Getafe,Barcelona,"['Miguel Moyá', 'Alexis', 'Alberto Lopo', 'Miguel Torres', 'Juan Valera', 'Abdelaziz Barrada', 'Míchel', 'Xavi Torres', 'Adrián Colunga', 'Diego Castro', 'Pedro León']","['Víctor Valdés', 'Carles Puyol', 'Gerard Piqué', 'Adriano', 'Martín Montoya', 'Sergio Busquets', 'Thiago', 'Xavi', 'C. Fàbregas', 'Pedro', 'Cristian Tello']"
2012-09-15,Sevilla,Real Madrid,"['Andrés Palop', 'Alberto Botía', 'Emir Spahić', 'Fernando Navarro', 'Cicinho', 'Gary Medel', 'Ivan Rakitić', 'Hedwiges Maduro', 'Piotr Trochowski', 'Álvaro Negredo', 'Jesús Navas']","['Iker Casillas', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Álvaro Arbeloa', 'Xabi Alonso', 'Sami Khedira', 'Mesut Özil', 'Cristiano Ronaldo', 'Ángel Di María', 'Gonzalo Higuaín']"
2012-09-16,Espanyol,Athletic,"['Cristian Álvarez', 'Héctor Moreno', 'Raúl Rodríguez', 'Joan Capdevila', 'Javi López', 'Víctor Sánchez', 'Juan Forlín', 'Joan Verdú', 'M. Wakaso', 'Rui Fonte', 'Samuele Longo']","['Gorka Iraizoz', 'Fernando Amorebieta', 'Carlos Gurpegui', 'Íñigo Pérez', 'Andoni Iraola', 'De Marcos', 'Ander Iturraspe', 'Iker Muniain', 'Isma López', 'Markel Susaeta', 'Aritz Aduriz']"
2012-09-16,Granada,RC Deportivo,"['Toño', 'Diego Mainz', 'Íñigo López', 'Guilherme Siqueira', 'Allan Nyom', 'Mikel Rico', 'Iriney', 'Youssef El-Arabi', 'Fabián Orellana', 'Gabriel Torje', 'Antonio Floro Flores']","['Daniel Aranzubia', 'Carlos Marchena', 'Aythami Artiles', 'Evaldo', 'Manuel Pablo', 'Abel Aguilar', 'Juan Domínguez', 'Pizzi', 'Camuñas', 'Bruno Gama', 'Riki']"
2012-09-16,Osasuna,Mallorca,"['Andrés Fernández', 'Miguel Flaño', 'Lolo', 'Damià', 'Marc Bertrán', 'Timor', 'Oier', 'Emiliano Armenteros', 'Sisi', 'Álvaro Cejudo', 'Joseba Llorente']","['Dudu Aouate', 'Anderson Conceição', 'José Nunes', 'Antonio López', 'Ximo Navarro', 'Javi Márquez', 'Tomás Pina', 'Alejandro Alfaro', 'Michaël Pereira', 'Emilio Nsue', 'Tomer Hemed']"
2012-09-16,R. Sociedad,Real Zaragoza,"['Claudio Bravo', 'Íñigo Martínez', 'Mikel González', 'Alberto De La Bella', 'Daniel Estrada', 'Asier Illarramendi', 'Markel Bergara', 'David Zurutuza', 'Antoine Griezmann', 'Carlos Vela', 'Imanol Agirretxe']","['Roberto Jiménez', 'Javier Paredes', 'Álvaro González', 'Abraham', 'Cristian Sapunaru', 'José Mari', 'Franco Zuculini', 'Stefan Babovic', 'P. Montañés', 'Edu Oriol', 'Hélder Postiga']"
2012-09-16,Atlético,Rayo Vallecano,"['Thibaut Courtois', 'Diego Godín', 'João Miranda', 'Filipe Luis', 'Juanfran', 'Gabi', 'Mario Suárez', 'Koke', 'Arda Turan', 'Radamel Falcao', 'Diego Costa']","['Dani Giménez', 'Jordi Amat', 'Casado', 'Tito', 'Roberto Trashorras', 'Javi Fuego', 'Adrián', 'Piti', 'José Carlos', 'Nicki Nielsen Bille', 'Leonardo Baptistão']"
2012-09-17,Real Valladolid,Real Betis,"['Jaime', 'Marc Valiente', 'Jesús Rueda', 'Mikel Balenziaga', 'Antonio Rukavina', 'Victor Perez Alonso', 'Álvaro Rubio', 'Óscar', 'Omar', 'Patrick Ebert', 'Javi Guerra']","['Casto', 'Mario Abrante', 'Paulão', 'Nacho', 'Nelson', 'Rubén Pérez', 'Beñat', 'Rubén Castro', 'Nono Delgado', 'Salvador Agra', 'Jorge Molina']"
